ID,InfoTitle,content,stockTag
6.19206E+11,联得装备子公司拟与江西建工签订1.68亿元建设工程施工合同,"　　格隆汇8月15日 联得装备(300545.SZ)公布,公司于2019年8月15日召开第三届董事会第十二次会议和第三届监事会第十二次会议,审议通过了《关于全资子公司签订建设工程施工合同的议案》,同意子公司东莞联鹏智能装备有限公司(“东莞联鹏”、“发包方”或“子公司”)与江西建工第三建筑有限责任公司(“江西建工”或“承包人”)签订《建设工程施工合同》。合同签约价格为人民币约1.68亿元,合同工期预计300天。

　　合同显示,工程名称为塘厦联鹏智能装备生产项目;工程内容:一期建设面积9.7万平方米,研发办公+生产大楼1栋(厂房一)、生产装配车间2栋(厂房二、厂房三)、生活配套设施1栋(宿舍1)、门卫室、配电房及垃圾房。计划竣工日期:2020年6月5日。

　　根据建设计划,预计2020年6月完工,合同的履行对公司当期业绩没有影响对公司业务、经营的独立性不会产生影响。该合同的签署将有利于公司按照既定的计划建成投产、实施,并将提升公司产能,符合公司战略发展规划。项目建成后,对公司未来年度的经营业绩将会产生积极的影响。",
6.19255E+11,中科金财主业下滑拟剥离亏损子公司 热衷理财投资收益1.6亿创新高,"　　主业持续下滑剥离亏损子公司的同时,中科金财(002657.SZ)一直在持续加码资金用于投资理财。

　　8月14日,中科金财公告,拟将持有的大连金融资产交易所有限公司(下简称“大金所”)15.12%股份公开挂牌转让,转让后公司不再持有大金所股权。

　　从2016年开始大金所发行3亿元“辉山乳业定向融资计划”产品和5000万元“百融通达投资收益权”产品先后爆雷,导致大金所持续亏损,去年底中科金财就计划退出大金所,先增资引雪松控股入主,到如今转让仅剩的股权,将彻底剥离大金所资产。

　　长江商报记者发现,中科金财近年来主业不断下滑,2017年-2019年上半年,其营业成本一直超过营业收入,毛利率持续下降。主业短期难以扭转下滑趋势的情况下,公司一边借款一边热衷于理财,2017年和2018年分别借款6.56亿元和10.34亿元,而同期理财收益分别为7430.49万元、1.10亿元,远超净利润,仅去年共投资理财产品52.56亿元,投资信托产品7.51亿元,今年上半年投资收益1.58亿元,中科金财计划将继续加码投资。

　　子公司两次踩雷欲彻底剥离

　　中科金财8月14日晚间公告,公司拟将持有大金所15.12%的股权,通过公开挂牌的方式转让,转让后公司不再持有股权。挂牌价格不低于2.6元/股。

　　公司称,本次交易将有利于公司优化资产结构,有利于盘活资金,提高资金使用效率,有效实现公司资产保值增值,符合公司长期发展战略。

　　事实上中科金财在去年就开始了剥离大金所的计划。2018年12月19日,中科金财与雪松控股等公司共同签署增资扩股协议,协议约定雪松控股新增注册资本2.31亿元,增资完成后雪松控股持有大金所69.77%的股权,公司持有大金所15.12%的股权,大金所不再纳入合并范围。

　　中科金财如今急切的想要甩脱大金所或是因为其近年来一直处于亏损状态。根据财报显示,大金所虽然对公司的营收贡献很高,但净利润大幅亏损。2018年和2019年1-6月大金所营业收入分别为40.33亿元、49.17亿元,而净利润分别亏损4238.38万元、2902.87万元。

　　造成接连亏损主要是因大金所此前发行的产品已两次踩雷。

　　2016年10月,辉山乳业在大金所登记发行“辉山乳业定向融资计划”产品,融资本金3亿元,大金所为辉山乳业产品垫付利1787.03万元。而2017年底,辉山乳业进入司法破产重整程序,因此大金所对该笔应收款计提了坏账。

　　2017年1月,百融通达在大金所登记发行“百融通达投资收益权”产品,融资本金5000万元,2018年1月18日,大金所与百融通达签订《借款合同》,借款金额5160.78万元。之后担保方公司合计将债权1.19亿元转让给大金所,以债权的回款及自身经营收入作为对大金所的还款,但截至今年3月底百融通达仅偿还450万元,公司确认其他应收款5010.78万元,计提的坏账准备为2355.39万元。

　　截止去年报告期末,中科金财的其他应收款账余额为1.43亿元,累计计提坏账准备4832.36万元,其中单项金额重大并单独计提坏账准备的其他应收款账面余额6797.81万元,计提坏账准备3785.01万元。

　　上半年投资收益1.58亿创新高

　　中科金财的主营业务为应用软件开发、技术服务及相关的计算机信息系统集成服务,主要面向数据中心、银行影像和IT服务管理三个细分市场,为企业、政府、银行等客户提供数据中心建设解决方案、银行影像解决方案、IT服务管理解决方案.

　　8月14日晚间,中科金财发布今年半年报显示,公司上半年实现营业收入6.24亿元,同比增长1.95%,净利润9605.97万元,同比大增42.33%。

　　这样的成绩似乎很漂亮,但细看后发现净利润增长并不是其主营业务盈利能力增强,而是公司的投资收益增长所致。半年报显示其上半年投资收益为1.58亿元,同比增长230%,扣除这些非经常性损益,公司扣非净利润亏损5369.39万元。

　　在此之前中科金财扣非净利润已大幅亏损两年,2017年和2018年公司扣非净利润分别亏损2.99亿元和4846.72万元。扣非净利润亏损的原因主要系公司子公司天津中科金财科技有限公司(原名称为天津滨河创新科技有限公司,以下简称“天津中科”)计提商誉减值所致。2017年和2018年公司对天津中科分别计提商誉减值3亿元、4359.32万元。

　　2014年中科金财向刘开同等发行股份及支付现金购买天津中科,确认商誉6.24亿元,天津中科承诺期内完美完成业绩承诺,但承诺期过后净利润大幅下滑远低于预期。中科金财解释主要因接管天津中科后,天津中科部分核心骨干人员和团队流失,以及河北农信社等主要合作运营客户到期未续接。截至去年底,公司商誉账面价值2.85亿元,主要是收购天津中科形成,若业绩继续下滑仍可能造成资产减值损失。

　　不过即使剔除商誉减值中科金财主业仍是亏损,2017年-2019年上半年,其营业成本一直大幅超过营业收入。去年公司金融科技综合服务和数据中心综合服务这两项业务的毛利率分别为23.78%、17.12%,较2017年分别减少13.5%和6.10%,导致公司整体的毛利率减少9.16%,今年上半年其整体毛利率继续下跌仅为13.91%。

　　特别是2018年财务费用较2017年增长1465.12万元,主要系本期公司加强了资金的利用效率,将大部分经营闲置资金用于购买理财及信托产品。公告显示,2017年中科金财共对外借款36笔,共借款6.56亿元,2018年对外借款63笔,共借款10.34亿元,2017年和2018年公司的利息费用分别为2173.37万元、2539.38万元。

　　而去年中科金财共投资理财产品52.56亿元,投资信托产品7.51亿元,去年实现投资收益1.09亿元,今年半年报显示其理财产品期末余额为7.83亿元,信托产品期末余额为1.58亿元,合计9.41亿元。近年来公司的投资收益也屡创新高,2016年-2019年中报公司的投资收益分别为6068.48万元、7430.49万元、1.10亿元、1.58亿元。

　　7月10日,中科金财公告,公司及下属控股公司在不影响正常生产经营资金需求的情况下,拟使用不超过人民币5亿元的自有资金进行风险投资,公司称通过合理利用自有资金进行风险投资,提高资金使用效率,增加收益,可进一步提升公司整体业绩水平。

　　主业短期难以扭转下滑趋势的情况下,中科金财一边借款一边热衷于理财,2017年和2018年分别借款6.56亿元和10.34亿元,而同期理财收益分别为7430.49万元、1.10亿元,远超净利润。",
6.19256E+11,山西路桥虚假陈述案一审判决 律师提示最新索赔条件,"　　商报讯 近日,备受关注的投资者诉山西路桥股份有限公司(原:山西三维(000755)集团股份有限公司,现股票简称:山西路桥,代码:000755)证券虚假陈述案又有最新进展,太原中院对首批8起案件作出一审判决。浙江裕丰律师事务所厉健律师表示,目前他们正在征集山西路桥投资者索赔,提醒符合条件者及时参与。

　　2018年6月22日,山西三维集团股份有限公司发布《关于收到中国证监会行政处罚决定书的公告》。经查明,公司存在以下违法事实:2014年至2017年,公司陆续收到洪洞县环境保护局出具的七份《行政处罚决定书》,责令其改正环境污染行为,涉及罚款金额共计2858448元。同时,其日常生产经营中存在多次排污超标的情形。但是,公司在《2014年半年度报告》《2014年度报告》《2015年半年度报告》《2015年度报告》《2016年度报告》《2017年半年度报告》中披露的环境保护相关内容,与其多次受到环保部门行政处罚的事实不符、与其日常生产经营中排污超标情况时有发生的事实不符。

　　根据证券虚假陈述司法解释,上市公司因信息披露违法被证监会处罚,受损投资者可以依法起诉索赔。在证监会处罚后,各地陆续有投资者以证券虚假陈述为由起诉山西路桥索赔。2019年8月15日,山西路桥发布《关于诉讼事项的进展公告》,太原中院一审判决公司向8位投资者支付赔偿款94235.46元。“根据诉讼公告,首批案件赔付比例约20%,这对后续案件具有重要参考作用。在司法实践中,如果投资者不依法起诉,上市公司通常不会主动赔付。”厉律师称,根据司法解释,暂定:自2014年8月13日起至2018年4月17日买入山西路桥股票(原*ST三维,000755),并在2018年4月18日之后卖出或继续持有该股票的受损投资者可以索赔。索赔条件最终以法院认定为准。律师费在投资者获赔后再支付。投资者索赔应提供身份证复印件、证券开户信息查询单、加盖证券公司营业部印章的股票对账单原件(2014年8月1日至2019年1月底)、详细联系方式。同时,也可以拨打证券维权热线13806513406进行相关咨询。",
6.19261E+11,博威合金上半年净利润升10.38%至2.07亿元,　　8月15日，博威合金(601137.SH)发布2019年半年度报告，实现营业收入33.46亿元，同比减少0.76%；归属于上市公司股东的净利润2.07亿元，同比增长10.38%；归属于上市公司股东的扣除非经常性损益的净利润1.68亿元，同比增长8.14%；基本每股收益0.33元。,
6.19261E+11,瑞基因:胎儿染色体非整倍体检测试剂盒完成延续注册,"　　格隆汇8月16日 瑞基因(000710.SZ)宣布,公司全资子公司杭州贝瑞和康基因诊断技术有限公司于近日收到国家药品监督管理局颁发的《医疗器械注册证》(体外诊断试剂)。

　　产品名称:胎儿染色体非整倍体(T13/T18/T21)检测试剂盒(可逆末端终止测序法);注册证编号:国械注准20153400461;注册证有效期:2019年8月6日至2024年8月5日;注册分类:III类;预期用于定性检测孕周在12周至24周的高危单胎孕妇外周血血浆中游离脱氧核糖核酸(DNA),构建测序文库。通过分析样本中胎儿游离DNA的21号、18号及13号染色体数量的差异,对胎儿染色体非整倍体疾病21-三体综合征、18-三体综合征和13-三体综合征进行产前辅助判断。

　　此次完成延续注册的医疗器械产品为公司主要收入来源,此次医疗器械注册证的获得使公司可以继续生产及销售上述产品,保证了公司基因检测相关产品线收入的持续性,延续了公司在基因检测领域的持续竞争力,对公司未来经营将产生积极影响。",
6.19268E+11,中国交建成功发行40亿元公司债,"　　格隆汇8月16日 中国交建宣布,2019年公司债券(第二期)发行工作已于2019年8月15日结束,该期债券最终发行规模为人民币40亿元。其中品种一发行规模为20亿元,票面利率为3.35%;品种二发行规模为20亿元,票面利率为4.35%。",
6.19269E+11,蓝光发展3亿元公司债8月19日起挂牌上交所,"　　格隆汇8月16日 蓝光发展(600466.SH)公布,2019年公司债券(第三期)将于2019年8月19日起在上交所交易市场集中竞价系统和固定收益证券综合电子平台上市,并面向合格投资者中的机构投资者交易。

　　据悉,该期债券简称“19蓝光04”,债券代码“155592”;发行总额3亿元,发行价格100元/张,票面年利率7%;债券期限3年,起息日2019年8月6日,到期日2022年8月6日。",
6.19274E+11,永安药业控股股东解除质押1510万股,"　　格隆汇8月16日 永安药业(002365.SZ)公布,公司近日接到公司控股股东及实际控制人陈勇通知,获悉陈勇已将其持有并质押给广发证券(000776)的1510万股办理解除质押,占其所持股份的23.79%。

　　截至公告日,陈勇直接持有公司股份6346.80万股,占公司总股本的21.54%。此次解除质押后,陈勇所持公司股票不存在质押情况。",
6.19274E+11,捷顺科技控股股东解除质押6100万股,"　　格隆汇8月16日 捷顺科技(002609.SZ)公布,公司近日接到公司控股股东唐健的通知,获悉唐健已将其持有并质押给海通证券(600837)的6100万股办理解除质押,占其所持股份的33.81%。

　　截至公告日,唐健持有公司股份约1.8043亿股,占公司总股本的27.94%;刘翠英持有公司股份8557.7283万股,占公司总股本的13.25%。

　　此次股份解除质押办理完成后,唐健、刘翠英累计被质押股份为8277万股,占其所持股份的31.12%,占公司总股本的12.81%。",
6.19274E+11,同益股份:实控人之一华青翠质押380万股,"　　格隆汇8月16日 同益股份(300538.SZ)公布,公司近日接到控股股东、实际控制人之一华青翠函告,获悉华青翠因融资需求已将其所持380万股质押给南京证券,占其所持股份的9.75%。

　　截至公告日,华青翠共持有公司股份约3896.68万股,占公司总股本的25.70%。华青翠所持有公司股份累计质押约690.68万股,占其所持股份的17.72%,占公司总股本的4.55%。",
6.19274E+11,景峰医药:全资子公司获得药品GMP证书,"　　格隆汇8月16日 景峰医药(000908.SZ)宣布,公司全资子公司上海景峰制药有限公司于近日收到上海市药品监督管理局核准签发的中华人民共和国《药品GMP证书》。证书编号:SH20190046;认证范围:原料药(玻璃酸钠)(鸡冠提取法);有效期至:2024年8月12日。

　　此次《药品GMP证书》的取得,标志着上海景峰制药有限公司上述认证范围再次符合中华人民共和国《药品生产质量管理规范》的要求,公司将持续、正常生产鸡冠提取法玻璃酸钠原料药,保持稳定的生产管理和产品质量,更好地满足市场需求,增强公司盈利能力。",
6.19274E+11,良信电器:丁发晖质押537.42万股及解押600万股,"　　格隆汇8月16日 良信电器(002706.SZ)公布,公司于近日收到实际控制人之中丁发晖的通知,获悉丁发晖因个人财务需求已将其所持537.42万股质押给国泰君安,占其所持股份的12.11%;及丁发晖已将其持有并质押给华泰证券(601688)的600万股办理解除质押,占其所持股份的13.52%。

　　截至公告日,丁发晖共持有公司股份4438.35万股,占公司总股本的5.65%。此次质押及解除质押后,丁发晖累计质押股份1674.80万股,占其所持股份的37.73%,占公司总股本的2.13%。",
6.19274E+11,亚世光电董事林雪峰质押155.60万股,"　　格隆汇8月16日 亚世光电(002952.SZ)公布,公司近日接到公司董事林雪峰的通知,获悉林雪峰因融资需求已将其所持155.60万股质押给招商证券(600999),占其所持公司股份的10.24%。

　　截至公告日,林雪峰持有公司股份1519.05万股,占公司总股本的13.87%,其所持有公司股份累计被质押的数量为155.60万股,占其所持有公司股份的10.24%,占公司总股本的1.42%。",
6.19275E+11,硕贝德:董事温巧夫减持290万股 承诺六个月内不再减持,"　　格隆汇8月16日 硕贝德(300322.SZ)公布,公司于近日收到公司董事兼总经理温巧夫的《减持股份的告知函》,温巧夫为降低个人股票质押比例和满足个人资金需求,分别于2019年8月14日、2019年8月15日通过大宗交易方式合计减持公司股份290万股,占公司总股本的0.7130%。此次减持后,温巧夫持股比例由4.5828%降至3.8698%。

　　温巧夫承诺在此次减持后6个月内不主动减持其所持有的公司股份,不进行内幕交易、敏感期买卖股份和短线交易等行为。",
6.19276E+11,赢合科技控股股东质押2150万股,"　　格隆汇8月16日 赢合科技(300457.SZ)公布,公司近日接到公司控股股东王维东的通知,获悉王维东因融资需求已将其所持公司2150万股股份办理质押,占其所持股份的16.24%。

　　截至公告日,王维东持有公司股份数量约为1.32亿股,占公司总股本的35.22%;许小菊与王维东为一致行动人,持有公司股份数量约为1393.38万股,占公司总股本的3.71%,两人合计持有公司股份数量约为1.46亿股,占公司总股本的38.93%。

　　王维东与许小菊合计所持有公司股份累计被质押约7277.59万股,占其合计持有公司股份数的49.72%,占公司总股本的19.36%。",
6.19276E+11,兴蓉环境发布2019半年报 净利润升12.01%至5.95亿元,"    兴蓉环境(000598.SZ)发布2019年半年度报告,实现营业收入约21.14亿元,同比增长9.91%;归属于上市公司股东的净利润约5.95亿元,同比增长12.01%;归属于上市公司股东的扣除非经常性损益的净利润约5.83亿元,同比增长11.17%;基本每股收益0.2元。
 
    2019年上半年,公司聚焦“新业务、新布局、新面貌”的发展目标,“守初心”服务民生,“担使命”推动企业高质量发展,持续强化产业布局,不断优化资源配置,全面提升水务环保综合服务能力,努力打造可持续发展“新高地”。
 
    2019年上半年,公司售水总量41,895.07万吨;污水处理总量46,703.93万吨;污泥处理总量7.56万吨;垃圾焚烧发电量18,489.18万度;垃圾渗滤液处理总量33.44万吨;中水售水总量4,048.38万吨。
 
    兴蓉环境深耕水务环保领域,大力开拓市域、省内乃至全国范围的水务环保市场,不断提升市场份额,发掘新的利润增长点。一是服务成都市“东进”战略,积极对接空港新城、简州新城等城市水务环保项目,以控股方式完成空港新城合资公司的组建,稳步推进天府国际机场、岳池嘉陵江供水项目的投资建设及简阳环沱污水处理厂委托运营工作。二是以成都打造“双城”时代为契机,加速推进成都全域供排水资源整合,辐射带动周边区域协同发展,报告期内中标西南航空港组团工业集中发展区第六期工业污水处理厂一期工程项目。三是持续深耕川内资源,步履坚定开拓国内市场,积极跟进茂县、理县特许经营项目,推进沛县、宁东后续项目发展,报告期内成功获得沛县供水PPP项目(增加投资部分)。",
6.19276E+11,佰仁医疗、晶丰明源科创板IPO申请于8月26日上会,"　　8月16日，资本邦讯，上交所官网显示，科创板上市委2019年第19次审议会议公告将于2019年8月26日上午9时召开。届时，北京佰仁医疗科技股份有限公司、上海晶丰明源半导体股份有限公司这2家公司的科创板IPO申请将接受审核。

　　8月15日，佰仁医疗提交了科创板IPO招股书的上会稿。资本邦获悉，公司专注于动物源性植介入医疗器械研发与生产的高新技术企业，产品应用于心脏瓣膜置换与修复、先天性心脏病植介入医疗以及外壳软组织修复。招股书显示，2019年上半年，佰仁医疗实现营业收入6912.62万元，同期归属于母公司所有者的净利润是3222.95万元。

　　晶丰明源成立于2008年10月，公司主要经营电源管理驱动芯片的研发与销售业务，主要产品为LED照明驱动芯片。最新财务数据显示，2019年1-6月，公司实现营业收入4.11亿元，同期归属于母公司所有者的净利润是4154.67万元。",
6.19282E+11,京基集团继续买入或将持有71.5%股份 *ST康达连续涨停,"　　8月16日,*ST康达(000048)公告称,控股股东京基集团与前实控人罗爱华、陆伟民及深圳市华超投资控股集团有限公司(以下简称“华超投资”)签订了关于华超投资的《股权转让协议》,约定京基集团受让罗爱华、陆伟民合计持有的华超投资100%股权。

　　股权转让完成后,京基集团将通过华超投资间接持有公司29.85%的股份,合计控制公司71.50%的股份,京基集团仍为本公司控股股东,但本次股权转让触发的京基集团全面要约收购义务可能会导致公司面临股权分布不具备上市条件的风险。

　　目前第一大股东京基集团持有公司股份41.65%,华超投资持有29.85%的股份,为第二大股东。对此,京基集团方面对界面新闻记者回应称,由于涉及上市公司信批规则,目前以上市公司公告为准。

　　目前,*ST康达前董事长、总裁罗爱华,原财务总监、董事李力夫,原法务总监、监事会主席张明华等4人涉嫌背信损害上市公司利益、挪用资金、职务侵占案一案,已由深圳市公安局经济犯罪侦查局移送审查起诉。目前尚无结论性意见或决定。

　　因上述事项,*ST康达的2018年年报被中审亚太会计师事务所出具了保留意见的审计报告:公司2018年实现营业收入34.37亿元,同比增长121.79%;归属于上市公司股东净利润4.37亿元,扭亏为盈。其中房地产开发贡献营业收入17.9亿元,占比52.08%;饲料生产贡献营业收入为10.63亿元,占比30.93%;自来水供应贡献营业收入为3.1亿元,占比9.04%。

　　此外,公司在2018年6月因未能在法定期限内披露2017年年报及2018年第一季度报告被证监会立案调查,并于2019年1月24日收到的中国证监会下发的《行政处罚事先告知书》,拟对公司及罗爱华等人给予行政处罚。

　　官网显示,京基集团成立于1994年,主要业务为房地产开发与经营,开发产品涵括住宅、商业、酒店、写字楼等。根据此前的要约收购报告书,截至2017年底,京基集团总资产520亿,净资产200亿,负债319.9亿,对比来看,*ST康达的总资产只有51亿,净资产只有13亿。若其资产在5年内注入上市公司,将构成借壳上市。

　　深圳地产商京基集团与康达尔原第一大股东华超集团的股权之争要追溯到2014年前后,自然人林志利用多个账户举牌*ST康达,但因未能依法依规履行披露责任遭到深圳证监局处罚(责令改正,给予警告,并处60万元罚款),被罚后的林志继续增持*ST康达股份至19.8%,并于2016年初将所持股份悉数转让深圳地产商京基集团,后续京基集团又自行增持*ST康达11.85%的股份。

　　随后双方展开了旷日持久的股权争夺战:一方面,华超系多次拒绝承认京基集团部分股份权益,并受到深交所的问询;另一方面,京基集团多次提出议案要求罢免全体董事会和监事会,但均被董事会拒绝。最终原实控人入狱,京基集团通过部分要约收购成功控制*ST康达。

　　8月16日,*ST康达开盘涨停,截至发稿报20.95元,涨幅5.01%。这是其第二天涨停。",
6.19286E+11,徐家汇半年度净利润降7.81%至1.14亿元,"　　格隆汇8月16日 徐家汇(002561.SZ)发布2019年半年度报告,实现营业收入9.98亿元,同比下降4.47%;归属于上市公司股东的净利润1.14亿元,同比下降7.81%;归属于上市公司股东的扣除非经常性损益的净利润1.01亿元,同比下降7.36%;基本每股收益0.27元。

　　报告期内,公司坚持秉持“一切从顾客出发”的经营理念,落实“巩固业绩、稳健调整;控制成本、提升效率”的经营方针,坚持以顾客为中心,推动并支持各分、子公司有序开展调整改造和品牌优化,努力改善购物环境;结合企业实际和节日热点开展形式多样的营销活动,巩固经营业绩;对标行业先进标准改进售后政策,提升服务水平,增强顾客满意度;全渠道建设方面有力推动E-MEC系统移动化、轻量化改造,完成微信小程序开发并上线,持续研发电子发票、自助收银等新模块和功能;自有TONYWEAR品牌商品开发、生产及市场拓展有序推进,提高门店运营管控能力;强化内控管理,加强人才培养,提升运营效率,促进管理规范化、精细化。

　　报告期内,公司切实推动各分、子公司按计划稳健实施硬件改造工程,提升商场形象与顾客消费体验。其中:上海六百以稳定经营业绩,维护良好形象为目标,加强与优质供应商的良好长期合作关系。汇金徐汇店二楼装修改造项目一期工程按期完工营业,七楼引进网红餐饮品牌聚集人气,市场反应良好。汇金虹桥店有序推进跨楼层联动调整,做好设计施工、招商洽谈、品牌落位等工作。汇金南站店完成南三角区施工与招商,整体形象及品牌能级显著提升。汇联商厦实施一楼商场地坪改造,推进图纸设计,落实施工方案,开展多品类移位联动调整。汇金超市探索将热点商品主动送入园区等方法,拓展销售渠道,坚持加强生鲜商品管控,以优质优价差固核心顾客。

　　着力推动E-MEC系统移动化、轻量化升级,通过与多家银行合作推广应用移动POS系统;租赁管理系统进一步完善优化,并推广至多家门店。汇金南站店第二批E-MEC上线,有力提升门店智能化、数字化及信息化水平;持续开发基于百货零售线上线下打通的场景应用新功能和模块,微信小程序已完成上线,电子发票、自助收银等功能进入开发阶段;汇金百货徐汇店组建专职小组开展门店“数字化”深度管理,单品管理精度得到进一步提高。TONYWEAR上半年新增门店1家,储备门店1家;增加电商再授权业务,完善订货-销售模型,开展加盟及托管扩张模式研究,尝试开展长三角地区业务拓展。",
6.19286E+11,万隆光电实控人之一许泉海解除质押280万股,"　　格隆汇8月16日 万隆光电(300710.SZ)公布,公司近日接到公司控股股东、实际控制人之一的许泉海将其所持有的部分公司股票进行解除质押的通知,解除质押280万股,占其所持股份比例21.03%。

　　截至公告日,许泉海共持有公司股份数量1331.6万股,占公司股份总数的19.41%。许泉海累计质押公司股份587万股,占其持有公司股份总数的44.08%,占公司股份总数的8.56%。",
6.19286E+11,航天动力拟对2亿元暂时闲置募集资金进行定期存款,"　　格隆汇8月16日 航天动力(600343.SH)公布,公司发行股份募集资金总额为99,989.78万元,实际募集资金净额为96,741.78万元。2013年3月21日,募集资金96,741.78万元划转至公司指定的本次募集资金专项存储账户。截至2019年6月30日,利息收入11,778.54万元。

　　日前,募集资金专户余额为35,521.83万元。其中包含公司用于永久补充流动资金尚未转出的资金6368.42万元,募集资金建设资金及利息余额为2.92亿元。根据募集资金投资计划及项目进展情况,预计暂时闲置资金2亿元。为提高闲置募集资金的效益,增加存储收益,公司拟将在不影响募集资金使用的情况下,对不超过2亿元暂时闲置募集资金以不超过六个月的定期存款方式进行管理。",
6.19286E+11,上海能源:上半年煤炭销售收入同比下降5.17%,"　　格隆汇8月16日 上海能源(600508.SH)披露2019年半年度经营数据。2019年1-6月,煤炭产量376.58万吨,同比下降4.93%;煤炭销量247.21万吨,同比下降12.40%;煤炭销售收入25.97亿元,同比下降5.17%。",
6.19286E+11,凤竹纺织上半年净利润降27.61%至1768.396万元,"　　格隆汇8月16日 凤竹纺织(600493.SH)发布2019年半年度报告,实现5.12亿元,同比增长17.27%;归属于上市公司股东的净利润1768.396万元,同比减少27.61%;归属于上市公司股东的扣除非经常性损益的净利润1568.76万元,同比减少24.68%;基本每股收益0.0650元。

　　报告期内,公司合并实现营业收入增加17.27%,主要原因是国外销售收入增长;公司实现营业利润减少26.46%,主要原因一是母公司执行“煤改气”政策,天然气的使用使得吨汽成本增加,染色及后整理吨布蒸汽的生产成本增加,产品毛利率下降;二是江西子公司营业利润较同期减少;公司实现净利润减少27.61%,主要系营业利润减少所致。",
6.19286E+11,杭钢股份半年度净利润降38.32% 拟10派1.2元,"　　格隆汇8月15日 杭钢股份(600126.SH)发布2019年半年度报告,实现营业收入124.82亿元,同比下降5.27%;归属于上市公司股东的净利润7.13亿元,同比下降38.32%;归属于上市公司股东的扣除非经常性损益的净利润6.80亿元,同比下降37.07%;基本每股收益0.21元,拟每10股派发现金红利1.2元(含税)。

　　报告期累计生产焦炭54.11万吨、铁水205.92万吨、板坯218.16万吨、钢卷209.85万吨,发电5.65亿kWh。强化设备运行管理,重点围绕保障关键、瓶颈设备状态,加强设备标准化管理及监督检查,全面掌握设备运行状况,精准实现“周期+状态”管控,圆满完成了3月、4月两次系列定修和6月份的年修,关键设备的功能精度达99.99%,为产线稳定顺行提供了坚强保障。

　　紧扣建设国内精品钢铁基地要求,聚焦钢铁制造业高质量发展要求,大力推进产品优化升级。1-6月份优质特色产品产量83.98万吨,完成年度目标进度52.49%,累计实现增效3211.93万元;以“产品高端化、精品化、品牌化”为总导向,持续深化“1+3+α”产品发展战略,有力推进优质特色产品系列化发展,1-6月份新产品产量22.02万吨,共研发生产10个新产品,以及2个SPHD系列客制化产品,由宁钢自主研制的高强汽车用钢NAS1100-BQ,冷轧后产品实物强度超过1100MPa,可实现替代热成型用钢,填补了国内在该领域的空白。

　　紧扣“环境经营、绿色发展”工作思路,按照新一轮环境提升行动计划要求,加快推进节能环保提档升级步伐,持续推进环保问题隐患排查整改,积极开展技术考察与项目策划工作。1-6月份公司各项污染物排放均处于受控状态:其中,颗粒物、二氧化硫、氮氧化物、化学需氧量、氨氮、总氮排放量分别为1777吨、509吨、1785.9吨、9.2吨、0.26吨、3.7吨,均满足排污许可证要求。与2018年同期相比,二氧化硫排放量减少21.2%,氮氧化物排放量下降22.6%,颗粒物排放量下降4.0%,化学需氧量排放增加51.6%,总氮排放量增加5.2%。另外,厂区平均降尘量下降10.4%。大力推进资源节约和循环利用,持续加大余能余热回收力度,开展节能减排装备技术、资源综合利用技术的应用,策划并实施节电、节水专项工作计划,公司余能、余热回收利用水平持续提高,吨钢耗新水和吨钢综合能耗分别为0.34m3/t和553.15kgce/t,较2018年实绩分别下降50%和1.38%。",
6.19286E+11,丹邦科技:控股股东累计减持821.92万股,"　　格隆汇8月16日 丹邦科技(002618.SZ)公布,公司于2019年8月16日收到公司控股股东丹邦投资集团出具的《股份减持计划实施进展告知函》,自2019年6月6日-7月24日期间,丹邦投资集团通过集中竞价及大宗交易方式合计减持公司股份821.92万股,占公司总股本的1.50%。截至目前,丹邦投资集团此次减持计划中以大宗交易方式减持股份的减持时间已过半。此次减持后,丹邦投资集团持股比例由28.03%降至26.53%。",
6.19286E+11,福晶科技半年度净利润降7.67%至7639.46万元,"　　格隆汇8月16日 福晶科技(002222.SZ)发布2019年半年度报告,实现营业收入2.63亿元,同比增长2.71%;归属于上市公司股东的净利润7639.46万元,同比下降7.67%;归属于上市公司股东的扣除非经常性损益的净利润7503.72万元,同比下降8.78%;基本每股收益0.1787元。综合毛利率为56.81%,比上年同期下降2.43个百分点。

　　2019年上半年,美中贸易摩擦悬而未决,宏观经济环境不确定。公司经营层在董事会的领导下,根据公司发展战略和年度经营计划,带领全体员工群策群力,紧跟市场变化的节奏,推进研发和生产工作,在行业发展总体放缓的大环境下,取得较好的经营业绩,基本达成年初制定的经营目标。

　　报告期内,受3C消费电子市场下降、制造业疲软等因素的影响,紫外激光器的市场需求出现回落,晶体和激光光学需求相应减少,公司非线性光学晶体元器件和激光晶体元器件营业收入比上年同期分别下降11.68%和2.05%。

　　精密光学业务方面,公司加大通讯领域光学元件产品和市场的开发,扩充产能配置,取得积极的成效,精密光学元件业务营业收入比上年同期增长30.21%,在一定程度上弥补了晶体业务下滑对公司整体业绩的冲击。

　　激光器件业务方面,加强研发投入,一方面着力提升隔离器等现有产品的性能指标、降低生产成本,在市场竞争激烈、价格不稳定的环境下,增强市场竞争力;另一方面积极开发声光、磁光等新型器件,丰富产品结构,激光器件业务营业收入比上年同期增长3.25%。",
